"ensembl_id","baseMean","lfc_mle","lfcSE_mle","stat_mle","pvalue_mle","padj_mle","lfc_apeglm","lfcSE_apeglm","gene_symbol"
"ENSG00000118972",149.622074444306,4.71868098908272,0.481355600458653,9.80290036012169,1.09398420007954e-22,1.71066309366438e-18,4.61825011630042,0.495525269635852,"FGF23"
"ENSG00000095970",18.5898427827158,2.48304785772955,0.298953731577398,8.30579315611148,9.915483718957e-17,5.16828063044435e-13,2.41038789356867,0.305066798466485,"TREM2"
"ENSG00000171532",57.0902653240364,4.05365107065157,0.486356648575921,8.33472942648338,7.76756172515529e-17,5.16828063044435e-13,3.93194179897445,0.505747960199258,"NEUROD2"
"ENSG00000006327",39.9400770972004,2.96730323368748,0.370035416075983,8.01897090055341,1.06634762538338e-15,4.16861945453e-12,3.11996558737857,0.380263322292057,"TNFRSF12A"
"ENSG00000108821",966.058461948972,1.87253714982365,0.236444616310048,7.91955925682069,2.38353952713774e-15,7.33104139028169e-12,1.81457827007486,0.243040805307987,"COL1A1"
"ENSG00000183087",337.976070744084,0.986772027132404,0.124924688707167,7.89893524926426,2.81295954094072e-15,7.33104139028169e-12,0.95749865367198,0.127161966822884,"GAS6"
"ENSG00000140678",368.428098953977,0.981589586759076,0.124670573468924,7.87346652418947,3.44947411907606e-15,7.7056323999989e-12,0.952339064420837,0.126908993738372,"ITGAX"
"ENSG00000136295",143.773099574123,1.60899354571861,0.207893609484655,7.7395045942351,9.98049324326668e-15,1.95081216056201e-11,1.55912674051262,0.213015406713603,"TTYH3"
"ENSG00000197859",386.737947953126,1.43897637314766,0.188638584049512,7.62821869342475,2.38019544984664e-14,4.13545736102799e-11,1.39045351935465,0.19352657826292,"ADAMTSL2"
"ENSG00000196154",94.9825851440315,1.09712903987318,0.144168598046721,7.61004167854662,2.74007547332518e-14,4.28465601763859e-11,1.06127049165387,0.147096841914779,"S100A4"
"ENSG00000008517",1527.61894958477,1.53880094861869,0.202709846365325,7.59115048533684,3.17077443712091e-14,4.50739998847815e-11,1.48608363550858,0.208271585520437,"IL32"
"ENSG00000106605",113.265223342722,1.14852036426425,0.155171160348152,7.40163546942198,1.34517350355568e-13,1.75287317292502e-10,1.10888275175993,0.158745487190579,"BLVRA"
"ENSG00000169442",92.9428893819972,1.2922907354423,0.175423485958879,7.36669168542927,1.74914374561093e-13,2.10395082693217e-10,1.24620604212977,0.179755974215056,"CD52"
"ENSG00000187545",53.7671073289825,3.52204033511803,0.480277987770558,7.33333699399233,2.24491490669076e-13,2.50740959970882e-10,3.38520332726514,0.501722465127531,"PRAMEF10"
"ENSG00000090382",1083.64680422321,1.31794394069616,0.180563911418485,7.29904403566901,2.89819463566505e-13,2.92521363388929e-10,1.27001982019577,0.185428459461197,"LYZ"
"ENSG00000105443",292.186623109239,0.81091749822379,0.111165206835904,7.29470597235357,2.99312004490815e-13,2.92521363388929e-10,0.783907332597866,0.113120651339781,"CYTH2"
"ENSG00000162576",122.015305706768,1.20417681865516,0.165470006373487,7.2773117318747,3.40537749662267e-13,3.13234634792287e-10,1.16051960193337,0.169536081974255,"MXRA8"
"ENSG00000123612",197.535975787658,-0.774222840423489,0.106970621483062,-7.23771470792174,4.56308022731108e-13,3.75541502707702e-10,-0.748277514964007,0.107747564371948,"ACVR1C"
