metabolite_id,metabolite_name,compartment,gene_symbol,reaction_id
MAM02751c,Pi,c,ATP6V1C2,MAR00080
MAM02751c,Pi,c,ATP6AP1,MAR00080
MAM02751c,Pi,c,ATP6V1D,MAR00080
MAM02751c,Pi,c,ATP6V1B2,MAR00080
MAM02751c,Pi,c,ATP6V1A,MAR00080
MAM02751c,Pi,c,ATP6V0A1,MAR00080
MAM02751c,Pi,c,ATP6V1E2,MAR00080
MAM02751c,Pi,c,ATP6V0B,MAR00080
MAM02751c,Pi,c,ATP6V1G1,MAR00080
MAM02751c,Pi,c,ATP6V0A4,MAR00080
MAM02751c,Pi,c,ATP6V1H,MAR00080
MAM02751c,Pi,c,ATP6V0E1,MAR00080
MAM02751c,Pi,c,ATP6V0D1,MAR00080
MAM02751c,Pi,c,ATP6V1B1,MAR00080
MAM02751c,Pi,c,ATP6V1C1,MAR00080
MAM02751c,Pi,c,ATP6V1G2,MAR00080
MAM02751c,Pi,c,ATP6V1E1,MAR00080
MAM02751c,Pi,c,ATP6V0A2,MAR00080
MAM02751c,Pi,c,ATP6V0D2,MAR00080
MAM02593g,nLc5Cer,g,B3GNT3,MAR00081
MAM03107g,UDP-galactose,g,B3GNT3,MAR00081
MAM02039g,H+,g,B3GNT3,MAR00081
MAM02594g,nLc6Cer,g,B3GNT3,MAR00081
MAM03106g,UDP,g,B3GNT3,MAR00081
MAM01880g,G00077,g,B3GNT3,MAR00082
MAM03584g,I-Antigen,g,B3GNT3,MAR00082
MAM01514x,choloyl-CoA,x,BAAT,MAR00083
MAM01986x,glycine,x,BAAT,MAR00083
MAM01597x,CoA,x,BAAT,MAR00083
MAM01988x,glycocholate,x,BAAT,MAR00083
MAM03548x,Chenodeoxyglycocholoyl Coenzyme A,x,BAAT,MAR00084
MAM01987x,glycochenodeoxycholate,x,BAAT,MAR00084
MAM01434x,chenodeoxycholoyl-CoA,x,BAAT,MAR00085
MAM01371m,ATP,m,HLCS,MAR00086
MAM01401m,biotin,m,HLCS,MAR00086
MAM02039m,H+,m,HLCS,MAR00086
MAM01402m,biotinyl-5-AMP,m,HLCS,MAR00086
MAM02759m,PPi,m,HLCS,MAR00086
MAM01371c,ATP,c,SLC32A1,MAR00087
MAM01383c,beta-alanine,c,SLC32A1,MAR00087
MAM02040c,H2O,c,SLC32A1,MAR00087
MAM01285c,ADP,c,SLC32A1,MAR00087
MAM02039c,H+,c,SLC32A1,MAR00087
MAM02751c,Pi,c,SLC32A1,MAR00087
MAM00760m,3-amino-propanal,m,ALDH2,MAR00088
MAM00760m,3-amino-propanal,m,ALDH1B1,MAR00088
MAM01383m,beta-alanine,m,ALDH2,MAR00088
MAM01383m,beta-alanine,m,ALDH1B1,MAR00088
MAM01400m,biocytin,m,BTD,MAR00091
MAM02040m,H2O,m,BTD,MAR00091
MAM01401m,biotin,m,BTD,MAR00091
MAM02426m,lysine,m,BTD,MAR00091
MAM01356m,apoC-lys,m,HLCS,MAR00092
MAM01334m,AMP,m,HLCS,MAR00092
MAM01357m,apoC-lys_btn,m,HLCS,MAR00092
MAM01401c,biotin,c,SLC16A1,MAR00093
MAM02039c,H+,c,SLC16A1,MAR00093
MAM01371c,ATP,c,SLC5A6,MAR00094
MAM01401e,biotin,e,SLC5A6,MAR00094
MAM02040c,H2O,c,SLC5A6,MAR00094
MAM02519e,Na+,e,SLC5A6,MAR00094
MAM01285c,ADP,c,SLC5A6,MAR00094
MAM02039c,H+,c,SLC5A6,MAR00094
MAM02751c,Pi,c,SLC5A6,MAR00094
MAM01410c,butyrate,c,SLC16A1,MAR00097
MAM00941r,"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",r,TM7SF2,MAR00101
MAM02039r,H+,r,TM7SF2,MAR00101
MAM02555r,NADPH,r,TM7SF2,MAR00101
MAM00367r,14-demethyllanosterol,r,TM7SF2,MAR00101
MAM02554r,NADP+,r,TM7SF2,MAR00101
MAM02411c,L-palmitoylcarnitine,c,SLC25A20,MAR00102
MAM00051c,(2E)-hexadecenoyl-CoA,c,CPT1B,MAR00103
MAM00051c,(2E)-hexadecenoyl-CoA,c,CPT1A,MAR00103
MAM00051c,(2E)-hexadecenoyl-CoA,c,CPT1C,MAR00103
MAM02348c,L-carnitine,c,CPT1B,MAR00103
MAM02348c,L-carnitine,c,CPT1A,MAR00103
MAM02348c,L-carnitine,c,CPT1C,MAR00103
MAM01597c,CoA,c,CPT1B,MAR00103
MAM01597c,CoA,c,CPT1A,MAR00103
MAM01597c,CoA,c,CPT1C,MAR00103
MAM02117c,hexadecenoylcarnitine(9),c,CPT1B,MAR00103
MAM02117c,hexadecenoylcarnitine(9),c,CPT1A,MAR00103
MAM02117c,hexadecenoylcarnitine(9),c,CPT1C,MAR00103
MAM01597m,CoA,m,CPT2,MAR00104
MAM02117m,hexadecenoylcarnitine(9),m,CPT2,MAR00104
MAM00051m,(2E)-hexadecenoyl-CoA,m,CPT2,MAR00104
MAM02348m,L-carnitine,m,CPT2,MAR00104
MAM02117c,hexadecenoylcarnitine(9),c,SLC25A20,MAR00105
MAM02676c,palmitoleoyl-carnitine,c,SLC25A20,MAR00106
MAM02940c,stearoylcarnitine,c,SLC25A20,MAR00107
MAM02647c,oleoyl-CoA,c,CPT1B,MAR00108
MAM02647c,oleoyl-CoA,c,CPT1A,MAR00108
MAM02647c,oleoyl-CoA,c,CPT1C,MAR00108
MAM02639c,octadecenoylcarnitine(5),c,CPT1B,MAR00108
MAM02639c,octadecenoylcarnitine(5),c,CPT1A,MAR00108
MAM02639c,octadecenoylcarnitine(5),c,CPT1C,MAR00108
MAM02639m,octadecenoylcarnitine(5),m,CPT2,MAR00109
MAM02647m,oleoyl-CoA,m,CPT2,MAR00109
MAM02639c,octadecenoylcarnitine(5),c,SLC25A20,MAR00110
MAM01363c,arachidonyl-carnitine,c,SLC25A20,MAR00111
MAM00953r,"4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol",r,NSDHL,MAR00113
MAM02554r,NADP+,r,NSDHL,MAR00113
MAM00809r,3-keto-4-methylzymosterol,r,NSDHL,MAR00113
MAM01596r,CO2,r,NSDHL,MAR00113
MAM02039r,H+,r,NSDHL,MAR00113
MAM02555r,NADPH,r,NSDHL,MAR00113
MAM02552r,NAD+,r,NSDHL,MAR00114
MAM02553r,NADH,r,NSDHL,MAR00114
MAM02039r,H+,r,HSD17B4,MAR00115
MAM02555r,NADPH,r,HSD17B4,MAR00115
MAM04082r,Zymosterol Intermediate 2,r,HSD17B4,MAR00115
MAM02554r,NADP+,r,HSD17B4,MAR00115
MAM03158r,zymosterol,r,HSD17B4,MAR00115
MAM00367r,14-demethyllanosterol,r,MSMO1,MAR00116
MAM02039r,H+,r,MSMO1,MAR00116
MAM02555r,NADPH,r,MSMO1,MAR00116
MAM02630r,O2,r,MSMO1,MAR00116
MAM00953r,"4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol",r,MSMO1,MAR00116
MAM02040r,H2O,r,MSMO1,MAR00116
MAM02554r,NADP+,r,MSMO1,MAR00116
MAM02630r,O2,r,NSDHL,MAR00117
MAM04082r,Zymosterol Intermediate 2,r,NSDHL,MAR00117
MAM00809r,3-keto-4-methylzymosterol,r,MSMO1,MAR00118
MAM02552r,NAD+,r,MSMO1,MAR00118
MAM01596r,CO2,r,MSMO1,MAR00118
MAM02553r,NADH,r,MSMO1,MAR00118
MAM04082r,Zymosterol Intermediate 2,r,MSMO1,MAR00118
MAM01371c,ATP,c,ATP2B4,MAR00119
MAM01371c,ATP,c,ATP2B1,MAR00119
MAM01371c,ATP,c,ATP2B3,MAR00119
MAM01371c,ATP,c,ATP2B2,MAR00119
MAM01413c,Ca2+,c,ATP2B4,MAR00119
MAM01413c,Ca2+,c,ATP2B1,MAR00119
MAM01413c,Ca2+,c,ATP2B3,MAR00119
MAM01413c,Ca2+,c,ATP2B2,MAR00119
MAM02040c,H2O,c,ATP2B4,MAR00119
MAM02040c,H2O,c,ATP2B1,MAR00119
MAM02040c,H2O,c,ATP2B3,MAR00119
MAM02040c,H2O,c,ATP2B2,MAR00119
MAM01285c,ADP,c,ATP2B4,MAR00119
MAM01285c,ADP,c,ATP2B1,MAR00119
MAM01285c,ADP,c,ATP2B3,MAR00119
MAM01285c,ADP,c,ATP2B2,MAR00119
MAM02039e,H+,e,ATP2B4,MAR00119
MAM02039e,H+,e,ATP2B1,MAR00119
MAM02039e,H+,e,ATP2B3,MAR00119
MAM02039e,H+,e,ATP2B2,MAR00119
MAM02751c,Pi,c,ATP2B4,MAR00119
MAM02751c,Pi,c,ATP2B1,MAR00119
MAM02751c,Pi,c,ATP2B3,MAR00119
MAM02751c,Pi,c,ATP2B2,MAR00119
MAM01623c,CTP,c,CDS2,MAR00121
MAM01623c,CTP,c,CDS1,MAR00121
MAM02039c,H+,c,CDS2,MAR00121
MAM02039c,H+,c,CDS1,MAR00121
MAM02730c,phosphatidate-LD-PI pool,c,CDS2,MAR00121
MAM02730c,phosphatidate-LD-PI pool,c,CDS1,MAR00121
MAM01427c,CDP-diacylglycerol-LD-PI pool,c,CDS2,MAR00121
MAM01427c,CDP-diacylglycerol-LD-PI pool,c,CDS1,MAR00121
MAM02759c,PPi,c,CDS2,MAR00121
MAM02759c,PPi,c,CDS1,MAR00121
MAM01588m,citrulline,m,SLC25A15,MAR00124
MAM01588m,citrulline,m,SLC25A2,MAR00124
MAM01587c,citrate,c,SLC25A1,MAR00125
MAM02439m,malate,m,SLC25A1,MAR00125
MAM01442e,chloride,e,SLC26A6,MAR00126
MAM02040c,H2O,c,SLC26A6,MAR00126
MAM00120c,"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine",c,SLC25A20,MAR00128
MAM02877m,SAM,m,COQ3,MAR00131
MAM03175m,"2-Decaprenyl-5-Hydroxy-6-Methoxy-3-Methyl-1,4-Benzoquinone",m,COQ3,MAR00131
MAM02039m,H+,m,COQ3,MAR00131
MAM02871m,SAH,m,COQ3,MAR00131
MAM03103m,ubiquinone,m,COQ3,MAR00131
MAM00657m,2-methoxy-6-(all-trans-decaprenyl)phenol,m,COQ6,MAR00133
MAM02630m,O2,m,COQ6,MAR00133
MAM02040m,H2O,m,COQ6,MAR00133
MAM03173m,"2-Decaprenyl-6-Methoxy-1,4-Benzoquinone",m,COQ6,MAR00133
MAM02039m,H+,m,COQ7,MAR00134
MAM02555m,NADPH,m,COQ7,MAR00134
MAM02630m,O2,m,COQ7,MAR00134
MAM03174m,"2-Decaprenyl-6-Methoxy-3-Methyl-1,4-Benzoquinone",m,COQ7,MAR00134
MAM02040m,H2O,m,COQ7,MAR00134
MAM02554m,NADP+,m,COQ7,MAR00134
MAM03175m,"2-Decaprenyl-5-Hydroxy-6-Methoxy-3-Methyl-1,4-Benzoquinone",m,COQ7,MAR00134
MAM02039e,H+,e,SLC22A4,MAR00137
MAM02348c,L-carnitine,c,SLC22A4,MAR00137
MAM02348x,L-carnitine,x,CROT,MAR00139
MAM02348x,L-carnitine,x,CRAT,MAR00139
MAM03554x,"4,8-Dimethylnonanoyl Coenzyme A",x,CROT,MAR00139
MAM03554x,"4,8-Dimethylnonanoyl Coenzyme A",x,CRAT,MAR00139
MAM00950x,"4,8-dimethylnonanoylcarnitine",x,CROT,MAR00139
MAM00950x,"4,8-dimethylnonanoylcarnitine",x,CRAT,MAR00139
MAM01597x,CoA,x,CROT,MAR00139
MAM01597x,CoA,x,CRAT,MAR00139
MAM00240n,"1,2-diacylglycerol-LD-TAG pool",n,DGKI,MAR00141
MAM00240n,"1,2-diacylglycerol-LD-TAG pool",n,DGKZ,MAR00141
MAM01371n,ATP,n,DGKI,MAR00141
MAM01371n,ATP,n,DGKZ,MAR00141
MAM01285n,ADP,n,DGKI,MAR00141
MAM01285n,ADP,n,DGKZ,MAR00141
MAM02039n,H+,n,DGKI,MAR00141
MAM02039n,H+,n,DGKZ,MAR00141
MAM02733n,phosphatidate-LD-TAG pool,n,DGKI,MAR00141
MAM02733n,phosphatidate-LD-TAG pool,n,DGKZ,MAR00141
MAM00092c,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine",c,SLC25A20,MAR00143
MAM02039c,H+,c,SCD,MAR00144
MAM02553c,NADH,c,SCD,MAR00144
MAM02630c,O2,c,SCD,MAR00144
MAM02678c,palmitoyl-CoA,c,SCD,MAR00144
MAM02040c,H2O,c,SCD,MAR00144
MAM02552c,NAD+,c,SCD,MAR00144
MAM02677c,palmitoleoyl-CoA,c,SCD,MAR00144
MAM02039c,H+,c,FADS2,MAR00145
MAM02390c,linolenoyl-CoA,c,FADS2,MAR00145
MAM02553c,NADH,c,FADS2,MAR00145
MAM02630c,O2,c,FADS2,MAR00145
MAM00108c,"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA",c,FADS2,MAR00145
MAM02040c,H2O,c,FADS2,MAR00145
MAM02552c,NAD+,c,FADS2,MAR00145
MAM02941c,stearoyl-CoA,c,SCD,MAR00146
MAM02647c,oleoyl-CoA,c,SCD,MAR00146
MAM03791c,11-Octadecenoyl Coenzyme A,c,SCD,MAR00147
MAM00057c,(2E)-octadecenoyl-CoA,c,SCD,MAR00148
MAM02647c,oleoyl-CoA,c,FADS2,MAR00149
MAM00106c,"(6Z,9Z)-octadecadienoyl-CoA",c,FADS2,MAR00149
MAM03791c,11-Octadecenoyl Coenzyme A,c,FADS2,MAR00150
MAM00057c,(2E)-octadecenoyl-CoA,c,FADS2,MAR00151
MAM02039c,H+,c,FADS1,MAR00152
MAM02391c,linoleoyl-CoA,c,FADS1,MAR00152
MAM02391c,linoleoyl-CoA,c,FADS2,MAR00152
MAM02553c,NADH,c,FADS1,MAR00152
MAM02630c,O2,c,FADS1,MAR00152
MAM01934c,gamma-linolenoyl-CoA,c,FADS1,MAR00152
MAM01934c,gamma-linolenoyl-CoA,c,FADS2,MAR00152
MAM02040c,H2O,c,FADS1,MAR00152
MAM02552c,NAD+,c,FADS1,MAR00152
MAM01371c,ATP,c,ACSS3,MAR00153
MAM01371c,ATP,c,ACSS2,MAR00153
MAM01371c,ATP,c,ACSS1,MAR00153
MAM01597c,CoA,c,ACSS3,MAR00153
MAM01597c,CoA,c,ACSS2,MAR00153
MAM01597c,CoA,c,ACSS1,MAR00153
MAM02772c,propanoate,c,ACSS3,MAR00153
MAM02772c,propanoate,c,ACSS2,MAR00153
MAM02772c,propanoate,c,ACSS1,MAR00153
MAM01334c,AMP,c,ACSS3,MAR00153
MAM01334c,AMP,c,ACSS2,MAR00153
MAM01334c,AMP,c,ACSS1,MAR00153
MAM02759c,PPi,c,ACSS3,MAR00153
MAM02759c,PPi,c,ACSS2,MAR00153
MAM02759c,PPi,c,ACSS1,MAR00153
MAM02774c,propanoyl-CoA,c,ACSS3,MAR00153
MAM02774c,propanoyl-CoA,c,ACSS2,MAR00153
MAM02774c,propanoyl-CoA,c,ACSS1,MAR00153
MAM02040c,H2O,c,ACOT7,MAR00154
MAM02774c,propanoyl-CoA,c,ACOT7,MAR00154
MAM01597c,CoA,c,ACOT7,MAR00154
MAM02039c,H+,c,ACOT7,MAR00154
MAM02772c,propanoate,c,ACOT7,MAR00154
MAM01410e,butyrate,e,CD36,MAR00155
MAM01410e,butyrate,e,FABP2,MAR00155
MAM01410e,butyrate,e,FABP5,MAR00155
MAM01410e,butyrate,e,FABP3,MAR00155
MAM01410e,butyrate,e,SLC27A1,MAR00155
MAM01410e,butyrate,e,FABP9,MAR00155
MAM01410e,butyrate,e,FABP1,MAR00155
MAM01410e,butyrate,e,FABP7,MAR00155
MAM01410e,butyrate,e,FABP4,MAR00155
MAM01410e,butyrate,e,SLC27A6,MAR00155
MAM01410e,butyrate,e,SLC27A4,MAR00155
MAM01410e,butyrate,e,FABP12,MAR00155
MAM01410e,butyrate,e,FABP6,MAR00155
MAM01371c,ATP,c,ACSM5,MAR00156
MAM01371c,ATP,c,ACSM4,MAR00156
MAM01371c,ATP,c,ACSM3,MAR00156
MAM01371c,ATP,c,ACSM2B,MAR00156
MAM01371c,ATP,c,ACSM2A,MAR00156
MAM01371c,ATP,c,ACSM1,MAR00156
MAM01410c,butyrate,c,ACSM5,MAR00156
MAM01410c,butyrate,c,ACSM4,MAR00156
MAM01410c,butyrate,c,ACSM3,MAR00156
MAM01410c,butyrate,c,ACSM2B,MAR00156
MAM01410c,butyrate,c,ACSM2A,MAR00156
MAM01410c,butyrate,c,ACSM1,MAR00156
MAM01597c,CoA,c,ACSM5,MAR00156
MAM01597c,CoA,c,ACSM4,MAR00156
MAM01597c,CoA,c,ACSM3,MAR00156
MAM01597c,CoA,c,ACSM2B,MAR00156
MAM01597c,CoA,c,ACSM2A,MAR00156
MAM01597c,CoA,c,ACSM1,MAR00156
MAM01334c,AMP,c,ACSM5,MAR00156
MAM01334c,AMP,c,ACSM4,MAR00156
MAM01334c,AMP,c,ACSM3,MAR00156
MAM01334c,AMP,c,ACSM2B,MAR00156
MAM01334c,AMP,c,ACSM2A,MAR00156
MAM01334c,AMP,c,ACSM1,MAR00156
MAM01412c,butyryl-CoA,c,ACSM5,MAR00156
MAM01412c,butyryl-CoA,c,ACSM4,MAR00156
MAM01412c,butyryl-CoA,c,ACSM3,MAR00156
MAM01412c,butyryl-CoA,c,ACSM2B,MAR00156
MAM01412c,butyryl-CoA,c,ACSM2A,MAR00156
MAM01412c,butyryl-CoA,c,ACSM1,MAR00156
MAM02759c,PPi,c,ACSM5,MAR00156
MAM02759c,PPi,c,ACSM4,MAR00156
MAM02759c,PPi,c,ACSM3,MAR00156
MAM02759c,PPi,c,ACSM2B,MAR00156
MAM02759c,PPi,c,ACSM2A,MAR00156
MAM02759c,PPi,c,ACSM1,MAR00156
MAM01412m,butyryl-CoA,m,OXSM,MAR00158
MAM01412m,butyryl-CoA,m,SLC33A1,MAR00158
MAM01412m,butyryl-CoA,m,ESCO2,MAR00158
MAM02348c,L-carnitine,c,OXSM,MAR00158
MAM02348c,L-carnitine,c,SLC33A1,MAR00158
MAM02348c,L-carnitine,c,ESCO2,MAR00158
MAM01412c,butyryl-CoA,c,CPT1B,MAR00159
MAM01412c,butyryl-CoA,c,CPT1A,MAR00159
MAM01412c,butyryl-CoA,c,CPT1C,MAR00159
MAM02635c,O-butanoylcarnitine,c,CPT1B,MAR00159
MAM02635c,O-butanoylcarnitine,c,CPT1A,MAR00159
MAM02635c,O-butanoylcarnitine,c,CPT1C,MAR00159
MAM02348c,L-carnitine,c,SLC25A20,MAR00160
MAM02635m,O-butanoylcarnitine,m,SLC25A20,MAR00160
MAM02635m,O-butanoylcarnitine,m,CRAT,MAR00161
MAM02635m,O-butanoylcarnitine,m,CPT2,MAR00161
MAM01412m,butyryl-CoA,m,CRAT,MAR00161
MAM01412m,butyryl-CoA,m,CPT2,MAR00161
MAM02409c,L-octanoylcarnitine,c,SLC25A20,MAR00162
MAM02409m,L-octanoylcarnitine,m,CROT,MAR00163
MAM02644m,octanoyl-CoA,m,CROT,MAR00163
MAM03134e,valeric acid,e,CD36,MAR00164
MAM03134e,valeric acid,e,FABP2,MAR00164
MAM03134e,valeric acid,e,FABP5,MAR00164
MAM03134e,valeric acid,e,FABP3,MAR00164
MAM03134e,valeric acid,e,SLC27A1,MAR00164
MAM03134e,valeric acid,e,FABP9,MAR00164
MAM03134e,valeric acid,e,FABP1,MAR00164
MAM03134e,valeric acid,e,FABP7,MAR00164
MAM03134e,valeric acid,e,FABP4,MAR00164
MAM03134e,valeric acid,e,SLC27A3,MAR00164
MAM03134e,valeric acid,e,SLC27A4,MAR00164
MAM03134e,valeric acid,e,FABP12,MAR00164
MAM03134e,valeric acid,e,FABP6,MAR00164
MAM03134c,valeric acid,c,ACSM5,MAR00165
MAM03134c,valeric acid,c,ACSM4,MAR00165
MAM03134c,valeric acid,c,ACSM3,MAR00165
MAM03134c,valeric acid,c,ACSM2B,MAR00165
MAM03134c,valeric acid,c,ACSM2A,MAR00165
MAM03134c,valeric acid,c,ACSM1,MAR00165
MAM02694c,pentanoyl-CoA,c,ACSM5,MAR00165
MAM02694c,pentanoyl-CoA,c,ACSM4,MAR00165
MAM02694c,pentanoyl-CoA,c,ACSM3,MAR00165
MAM02694c,pentanoyl-CoA,c,ACSM2B,MAR00165
MAM02694c,pentanoyl-CoA,c,ACSM2A,MAR00165
MAM02694c,pentanoyl-CoA,c,ACSM1,MAR00165
MAM02120e,hexanoic acid,e,CD36,MAR00167
MAM02120e,hexanoic acid,e,FABP2,MAR00167
MAM02120e,hexanoic acid,e,FABP5,MAR00167
MAM02120e,hexanoic acid,e,FABP3,MAR00167
MAM02120e,hexanoic acid,e,SLC27A1,MAR00167
MAM02120e,hexanoic acid,e,FABP9,MAR00167
MAM02120e,hexanoic acid,e,FABP1,MAR00167
MAM02120e,hexanoic acid,e,FABP7,MAR00167
MAM02120e,hexanoic acid,e,FABP4,MAR00167
MAM02120e,hexanoic acid,e,SLC27A6,MAR00167
MAM02120e,hexanoic acid,e,SLC27A3,MAR00167
MAM02120e,hexanoic acid,e,SLC27A4,MAR00167
MAM02120e,hexanoic acid,e,FABP12,MAR00167
MAM02120e,hexanoic acid,e,FABP6,MAR00167
MAM02120c,hexanoic acid,c,ACSM5,MAR00168
MAM02120c,hexanoic acid,c,ACSM4,MAR00168
MAM02120c,hexanoic acid,c,ACSM3,MAR00168
MAM02120c,hexanoic acid,c,ACSM2B,MAR00168
MAM02120c,hexanoic acid,c,ACSM2A,MAR00168
MAM02120c,hexanoic acid,c,ACSM1,MAR00168
MAM02122c,hexanoyl-CoA,c,ACSM5,MAR00168
MAM02122c,hexanoyl-CoA,c,ACSM4,MAR00168
MAM02122c,hexanoyl-CoA,c,ACSM3,MAR00168
MAM02122c,hexanoyl-CoA,c,ACSM2B,MAR00168
MAM02122c,hexanoyl-CoA,c,ACSM2A,MAR00168
MAM02122c,hexanoyl-CoA,c,ACSM1,MAR00168
MAM02122c,hexanoyl-CoA,c,DBI,MAR00169
MAM02108e,heptylic acid,e,CD36,MAR00170
MAM02108e,heptylic acid,e,FABP2,MAR00170
MAM02108e,heptylic acid,e,FABP5,MAR00170
MAM02108e,heptylic acid,e,FABP3,MAR00170
MAM02108e,heptylic acid,e,SLC27A1,MAR00170
MAM02108e,heptylic acid,e,FABP9,MAR00170
MAM02108e,heptylic acid,e,FABP1,MAR00170
MAM02108e,heptylic acid,e,FABP7,MAR00170
MAM02108e,heptylic acid,e,FABP4,MAR00170
MAM02108e,heptylic acid,e,SLC27A6,MAR00170
MAM02108e,heptylic acid,e,SLC27A3,MAR00170
MAM02108e,heptylic acid,e,SLC27A4,MAR00170
MAM02108e,heptylic acid,e,FABP12,MAR00170
MAM02108e,heptylic acid,e,FABP6,MAR00170
MAM02108c,heptylic acid,c,ACSM5,MAR00171
MAM02108c,heptylic acid,c,ACSM4,MAR00171
MAM02108c,heptylic acid,c,ACSM3,MAR00171
MAM02108c,heptylic acid,c,ACSM2B,MAR00171
MAM02108c,heptylic acid,c,ACSM2A,MAR00171
MAM02108c,heptylic acid,c,ACSM1,MAR00171
MAM02107c,heptanoyl-CoA,c,ACSM5,MAR00171
MAM02107c,heptanoyl-CoA,c,ACSM4,MAR00171
MAM02107c,heptanoyl-CoA,c,ACSM3,MAR00171
MAM02107c,heptanoyl-CoA,c,ACSM2B,MAR00171
MAM02107c,heptanoyl-CoA,c,ACSM2A,MAR00171
MAM02107c,heptanoyl-CoA,c,ACSM1,MAR00171
MAM02642e,octanoic acid,e,CD36,MAR00173
MAM02642e,octanoic acid,e,FABP2,MAR00173
MAM02642e,octanoic acid,e,FABP5,MAR00173
MAM02642e,octanoic acid,e,FABP3,MAR00173
MAM02642e,octanoic acid,e,SLC27A1,MAR00173
MAM02642e,octanoic acid,e,FABP9,MAR00173
MAM02642e,octanoic acid,e,FABP1,MAR00173
MAM02642e,octanoic acid,e,FABP7,MAR00173
MAM02642e,octanoic acid,e,FABP4,MAR00173
MAM02642e,octanoic acid,e,SLC27A6,MAR00173
MAM02642e,octanoic acid,e,SLC27A3,MAR00173
MAM02642e,octanoic acid,e,SLC27A4,MAR00173
MAM02642e,octanoic acid,e,FABP12,MAR00173
MAM02642e,octanoic acid,e,FABP6,MAR00173
MAM02642c,octanoic acid,c,ACSM5,MAR00174
MAM02642c,octanoic acid,c,ACSM4,MAR00174
MAM02642c,octanoic acid,c,ACSM3,MAR00174
MAM02642c,octanoic acid,c,ACSM2B,MAR00174
MAM02642c,octanoic acid,c,ACSM2A,MAR00174
MAM02642c,octanoic acid,c,ACSM1,MAR00174
MAM02644c,octanoyl-CoA,c,ACSM5,MAR00174
MAM02644c,octanoyl-CoA,c,ACSM4,MAR00174
MAM02644c,octanoyl-CoA,c,ACSM3,MAR00174
MAM02644c,octanoyl-CoA,c,ACSM2B,MAR00174
MAM02644c,octanoyl-CoA,c,ACSM2A,MAR00174
MAM02644c,octanoyl-CoA,c,ACSM1,MAR00174
MAM02614e,nonanoic acid,e,CD36,MAR00176
MAM02614e,nonanoic acid,e,FABP2,MAR00176
MAM02614e,nonanoic acid,e,FABP5,MAR00176
MAM02614e,nonanoic acid,e,FABP3,MAR00176
MAM02614e,nonanoic acid,e,SLC27A1,MAR00176
MAM02614e,nonanoic acid,e,FABP9,MAR00176
MAM02614e,nonanoic acid,e,FABP1,MAR00176
MAM02614e,nonanoic acid,e,FABP7,MAR00176
MAM02614e,nonanoic acid,e,FABP4,MAR00176
MAM02614e,nonanoic acid,e,SLC27A6,MAR00176
MAM02614e,nonanoic acid,e,SLC27A3,MAR00176
MAM02614e,nonanoic acid,e,SLC27A4,MAR00176
MAM02614e,nonanoic acid,e,FABP12,MAR00176
MAM02614e,nonanoic acid,e,FABP6,MAR00176
MAM02614c,nonanoic acid,c,ACSM5,MAR00177
MAM02614c,nonanoic acid,c,ACSM4,MAR00177
MAM02614c,nonanoic acid,c,ACSM3,MAR00177
MAM02614c,nonanoic acid,c,ACSM2B,MAR00177
MAM02614c,nonanoic acid,c,ACSM2A,MAR00177
MAM02614c,nonanoic acid,c,ACSM1,MAR00177
MAM02616c,nonanoyl-CoA,c,ACSM5,MAR00177
MAM02616c,nonanoyl-CoA,c,ACSM4,MAR00177
MAM02616c,nonanoyl-CoA,c,ACSM3,MAR00177
MAM02616c,nonanoyl-CoA,c,ACSM2B,MAR00177
MAM02616c,nonanoyl-CoA,c,ACSM2A,MAR00177
MAM02616c,nonanoyl-CoA,c,ACSM1,MAR00177
MAM01648e,decanoic acid,e,CD36,MAR00179
MAM01648e,decanoic acid,e,FABP2,MAR00179
MAM01648e,decanoic acid,e,FABP5,MAR00179
MAM01648e,decanoic acid,e,FABP3,MAR00179
MAM01648e,decanoic acid,e,SLC27A1,MAR00179
MAM01648e,decanoic acid,e,FABP9,MAR00179
MAM01648e,decanoic acid,e,FABP1,MAR00179
MAM01648e,decanoic acid,e,FABP7,MAR00179
MAM01648e,decanoic acid,e,FABP4,MAR00179
MAM01648e,decanoic acid,e,SLC27A6,MAR00179
MAM01648e,decanoic acid,e,SLC27A3,MAR00179
MAM01648e,decanoic acid,e,SLC27A4,MAR00179
MAM01648e,decanoic acid,e,FABP12,MAR00179
MAM01648e,decanoic acid,e,FABP6,MAR00179
MAM01648c,decanoic acid,c,ACSM5,MAR00180
MAM01648c,decanoic acid,c,ACSM4,MAR00180
MAM01648c,decanoic acid,c,ACSM3,MAR00180
MAM01648c,decanoic acid,c,ACSM2B,MAR00180
MAM01648c,decanoic acid,c,ACSM2A,MAR00180
MAM01648c,decanoic acid,c,ACSM1,MAR00180
MAM01650c,decanoyl-CoA,c,ACSM5,MAR00180
MAM01650c,decanoyl-CoA,c,ACSM4,MAR00180
MAM01650c,decanoyl-CoA,c,ACSM3,MAR00180
