"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","sig"
-0.837131487500017,13.0352059444444,-10.7905512699919,6.07510309499027e-16,4.68435449387417e-13,25.9363339364269,"RP5-1022P6.2","Down"
-2.47773036666668,10.6805026349206,-10.5656399921873,1.43665572440311e-15,1.06820484022673e-12,25.1008876825875,"APOLD1","Down"
-1.95180540000002,12.8717457460317,-10.5244817713375,1.68273352156036e-15,1.2080285925988e-12,24.9473677636299,"PIM1","Down"
-0.565980170833354,13.4861695714286,-10.4169282168532,2.54573089968479e-15,1.76665238668459e-12,24.5452850150456,"PPP2R2A","Down"
1.98402220416665,11.5065212857143,10.3572596419628,3.20470675482298e-15,2.15221902995676e-12,24.3216577524002,"NAT8B","Up"
-2.76887477083335,12.9339118888889,-10.3406133853837,3.41749669666325e-15,2.22340199149475e-12,24.259200083853,"FOS","Down"
-3.34824575000001,11.559623031746,-10.2395428521059,5.05235241646444e-15,3.18742196843555e-12,23.8793258461213,"IL8","Down"
-0.978706458333345,13.550552484127,-10.1291886576182,7.75153583460653e-15,4.65246175957831e-12,23.4633003987598,"PELI1","Down"
-1.83639187083335,13.0961854126984,-10.1196766897888,8.04332425513303e-15,4.65246175957831e-12,23.4273806143793,"CCL2","Down"
-1.38376032916668,12.2819412698413,-10.1196234274973,8.04498887289588e-15,4.65246175957831e-12,23.4271794546471,"MAP3K8","Down"
-1.73330672500002,12.3990871190476,-10.0677303989419,9.84336081280245e-15,5.53861969626309e-12,23.2310500256962,"CRISPLD2","Down"
1.46531195416665,10.8461506349206,10.0291015994866,1.14403626918323e-14,6.26781344424361e-12,23.0848709717576,"TMEM169","Up"
-1.70806090000003,13.4088983968254,-9.93065089285834,1.6793397823102e-14,8.96466023792718e-12,22.7116234998945,"RALGDS","Down"
-1.16289677500002,12.289231515873,-9.88927786114748,1.97383755489041e-14,1.02733310138158e-11,22.5544781479569,"AGPAT9","Down"
