"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.99729695596335e-108,1.11732252643131,0.28,0.16,6.74901355574268e-104,"1","CD96"
3.29376496630999e-108,0.914142124171475,0.456,0.342,7.4165705746402e-104,"1","PPP1R18"
1.15639355955024e-105,1.20887402725648,0.293,0.177,2.60385137803928e-101,"1","OFD1"
4.92229074331631e-104,0.799098398747315,0.5,0.39,1.10835220667253e-99,"1","GYPC"
4.42085829771526e-102,0.32236016650077,0.885,0.817,9.95444662896544e-98,"1","ZFP36L2"
2.50582769863042e-101,0.797163895914965,0.456,0.337,5.64237222900611e-97,"1","CTSC"
3.59139858267787e-99,1.07632789350455,0.323,0.206,8.08675218861575e-95,"1","PMAIP1"
3.71021198411825e-95,1.12893678314458,0.297,0.187,8.35428432463906e-91,"1","CLDND1"
2.81656923293002e-94,0.860003409030622,0.426,0.311,6.34206894178853e-90,"1","WIPF1"
2.62390932458739e-93,1.17203815804876,0.271,0.164,5.90825662617344e-89,"1","ARID5A"
3.61811403221222e-93,0.67313284264344,0.631,0.577,8.14690736633226e-89,"1","FUS"
3.94655717264165e-92,1.18424307934405,0.274,0.169,8.88646278563721e-88,"1","GYG1"
8.2852040673502e-91,0.942240278892418,0.382,0.271,1.86557939984525e-86,"1","IL16"
6.9378059319947e-90,1.13898423466645,0.287,0.182,1.56218576170725e-85,"1","ACAA2"
8.25124426729636e-90,0.964375464394756,0.331,0.217,1.85793267166712e-85,"1","RUNX3"
1.51548145144956e-87,1.13849103309993,0.287,0.183,3.41240958422897e-83,"1","LPAR6"
1.88353155178734e-85,1.03249764807007,0.309,0.202,4.24114799515956e-81,"1","AKNA"
3.08599344699725e-79,0.26959462628842,0.877,0.882,6.9487314446037e-75,"1","ACTG1"
4.73605904594579e-79,0.893676598067908,0.415,0.323,1.06641841537561e-74,"1","OSTF1"
1.71117456642551e-78,1.14574707318547,0.25,0.154,3.85305177122032e-74,"1","SYNRG"
1.89848075399379e-78,0.978384964065926,0.287,0.185,4.27480911376781e-74,"1","GNG2"
3.48649698541478e-78,1.02804083308059,0.332,0.232,7.85054526205845e-74,"1","MYLIP"
1.46020789742866e-77,0.694182161295352,0.431,0.322,3.2879501226401e-73,"1","BIN2"
1.66566814287451e-76,0.66820051375065,0.47,0.377,3.75058495731052e-72,"1","XBP1"
3.20135429880809e-73,1.12769331693803,0.283,0.189,7.20848947462619e-69,"1","CKS2"
1.71104785700458e-72,0.742464656693486,0.47,0.388,3.85276645961721e-68,"1","JAK1"
3.45241580216577e-72,1.0489403098814,0.302,0.204,7.77380466173667e-68,"1","PIM2"
8.63546320696869e-72,0.820654406950584,0.391,0.292,1.94444725031314e-67,"1","GPR65"
1.11107318796636e-71,0.952893022989167,0.253,0.157,2.50180349734386e-67,"1","PTPN4"
9.38135602858853e-69,1.01160804825878,0.286,0.193,2.11239993695728e-64,"1","LPXN"
1.00342456822233e-68,1.0177828641315,0.357,0.272,2.25941110026622e-64,"1","NDUFS8"
8.22015559960596e-68,0.69863532221942,0.334,0.231,1.85093243636327e-63,"1","PLEK"
1.02652437625254e-67,0.548431354346742,0.657,0.615,2.31142493800785e-63,"1","ZFP36L1"
2.19485825104661e-64,1.10303932328217,0.272,0.187,4.94216232388165e-60,"1","DGCR6L"
1.70535847504431e-63,0.818992387246292,0.389,0.304,3.83995567825726e-59,"1","C9orf142"
6.86267578687391e-63,0.804799741947902,0.384,0.296,1.5452687069304e-58,"1","PDCD4"
6.85535316060551e-59,0.687369428483171,0.421,0.329,1.54361987117354e-54,"1","RP11-347P5.1"
3.73094639131821e-58,0.887578730469036,0.384,0.306,8.40097198933121e-54,"1","REL"
4.34050647333082e-58,0.628874858886193,0.459,0.38,9.773518425999e-54,"1","ICAM3"
