"entrez_id","baseMean","lfc_mle","lfcSE_mle","stat_mle","pvalue_mle","padj_mle","lfc_apeglm","lfcSE_apeglm","gene_symbol"
"8910",434.057883078844,0.394066685179584,0.299321359286161,1.31653379538091,0.187994943088702,0.437842842050378,0.0499809710786669,0.130753245211312,"SGCE"
"4052",1389.49184954374,0.258176804102087,0.196156799648409,1.31617565419523,0.188115093099568,0.43801960862022,0.0845369452030127,0.133890932597176,"LTBP1"
"221927",281.88296893963,0.147943901351887,0.112432755949489,1.31584341326963,0.188226604684867,0.438151599840369,0.0895613058103711,0.0964611416276222,"BRAT1"
"56180",123.018648315912,0.235975295721039,0.17933461482212,1.31583797113067,0.188228431661447,0.438151599840369,0.0905315608987664,0.130209060724405,"MOSPD1"
"84216",128.289717588344,-0.189944771694795,0.14437332417906,-1.31565005360142,0.188291525346604,0.438232517914727,-0.0969383850694677,0.114724265534234,"TMEM117"
"84750",432.683735505395,-0.160164589750474,0.121779386387015,-1.31520279829191,0.188441754963985,0.438516182606126,-0.0927628296659856,0.100913488080379,"POFUT3"
"5451",960.768191310149,-0.181109096855699,0.137740043335919,-1.31486162244055,0.188556412740032,0.438651014026593,-0.0952885979899581,0.110085481285569,"POU2F1"
"9108",156.497206143827,-0.198557657300157,0.151005593198959,-1.31490266746971,0.188542616158368,0.438651014026593,-0.0951093163181838,0.117095042287492,"MTMR7"
"51184",305.598630394496,-0.151585360428718,0.115316507638025,-1.31451570580458,0.188672716259232,0.438855575202676,-0.0920848922743714,0.0971192382315241,"GPN3"
"22994",46.1087533382825,0.324888740281129,0.24720487308489,1.31424893136942,0.188762446845862,0.438866305097219,0.086020733200702,0.145882153858864,"CEP131"
"57630",507.390006401925,-0.16012779344703,0.121824286150272,-1.3144160208705,0.188706241980648,0.438866305097219,-0.0932014628913894,0.101129572289274,"SH3RF1"
"7569",198.326597783323,-0.118312471501707,0.0900208687242925,-1.31427826878747,0.188752577554931,0.438866305097219,-0.0834282927372116,0.0798471240649659,"ZNF182"
"202",1493.32045626607,-0.143762117938086,0.109403104560794,-1.31405885157673,0.188826400097206,0.438949016637149,-0.0864702020069106,0.0922571619976795,"CRYBG1"
"3373",2986.8987860663,0.164232058750554,0.124997246859733,1.31388540849103,0.188884769788959,0.439011403747094,0.0922734442964701,0.1054996187506,"HYAL1"
"8073",2133.52969707391,0.114884934862109,0.0874440717346363,1.31381044572978,0.188910001508964,0.439011403747094,0.084061858178967,0.0788020296467798,"PTP4A2"
"997",501.908220244238,0.156415412451497,0.119067320573325,1.31367206130395,0.188956586858967,0.439053700696184,0.0904201965682457,0.101139335534061,"CDC34"
"7112",1513.25412284165,-0.212186533848924,0.161551540626477,-1.31342934289634,0.189038315367333,0.439119294430525,-0.0945869492763763,0.120735745594703,"TMPO"
"79651",230.314081603146,0.157910979901806,0.120228888863653,1.31341960650478,0.189041594363387,0.439119294430525,0.0920526317168508,0.101857620942186,"RHBDF2"
"9138",413.316996281574,0.159349615927401,0.121335126158455,1.31330160500515,0.18908133792836,0.439145665927309,0.0917001500662217,0.102818859728609,"ARHGEF1"
"1146",24.4755704988187,-0.354584288551213,0.270065861725949,-1.31295487065681,0.189198155638464,0.439320264209306,-0.0750654812761759,0.138856718057201,"CHRNG"
"221662",5.89097522627648,-0.773654976979835,0.589275926170077,-1.3128908591398,0.189219727471622,0.439320264209306,1.93178732908117,0.705915625404267,"RBM24"
"5575",135.995858064282,-0.288069426390823,0.219427032155645,-1.31282560567327,0.189241719706918,0.439320264209306,-0.087094102438489,0.135911414751377,"PRKAR1B"
"4738",1149.55577953181,0.176393266267081,0.134384307365671,1.31260315824749,0.189316704843097,0.43936245919175,0.0916204704359809,0.110694557294498,"NEDD8"
"660",32.1989439134833,-0.465496594603164,0.354627852198789,-1.31263405205473,0.189306289493955,0.43936245919175,-0.0637234811658805,0.138077381347109,"BMX"
"100049587",63.0807509708155,0.534237089922817,0.407182965545521,1.31203202277157,0.189509330050489,0.439631278840586,0.0445500495868895,0.133087780353466,"SIGLEC14"
"143458",66.5350242475097,0.382662873266575,0.291631209044688,1.31214651038236,0.189470705575586,0.439631278840586,0.0638557589764895,0.137311063204335,"LDLRAD3"
"5730",180.860867882327,0.757294334988698,0.577203007115653,1.31200691204466,0.189517802386154,0.439631278840586,0.0295208115448193,0.129836528134332,"PTGDS"
"3840",1994.85510438214,0.175598856621128,0.133869822420452,1.31171352472266,0.189616811676516,0.439794998202481,0.0961106321285223,0.111826301608727,"KPNA4"
"6641",4066.12390696233,-0.183927409049592,0.140233886371357,-1.3115760663049,0.189663212818387,0.439836668047198,-0.092835526779661,0.110403165057481,"SNTB1"
"84617",137.804682465379,0.276100496997439,0.210529888551294,1.31145510453338,0.189704052191372,0.439865429365333,0.0840125166894508,0.136942404348423,"TUBB6"
"8649",689.818894022742,0.145694813523724,0.111106832013744,1.31130382248413,0.189755137480397,0.43991793563351,0.0901937803650691,0.0960596997736308,"LAMTOR3"
"107",4291.16176292233,-0.319440993502833,0.24371564984385,-1.31071186322052,0.189955129146636,0.440201976925246,-0.0905400271213774,0.143142058993954,"ADCY1"
"386724",124.74292764459,0.584728754700609,0.446116905571067,1.31070745671946,0.18995661845184,0.440201976925246,0.0396306039987573,0.131925036386071,"AMIGO3"
"5364",2561.00541377032,-0.187106003261429,0.142753984993817,-1.31068847758984,0.189963033099044,0.440201976925246,-0.0864491528959531,0.109407920882706,"PLXNB1"
"115817",1673.23363302864,-0.229460346734137,0.175099367447996,-1.31045788501941,0.190040982507451,0.440316644311751,-0.0938890063852705,0.125774391693417,"DHRS1"
"79053",698.255532281728,-0.136146374611204,0.103918315660636,-1.31012876551824,0.190152278723698,0.440508528874968,-0.0885337286915666,0.0893484416564285,"ALG8"
"115557",57.8318180301613,0.399664512426123,0.305111624310768,1.30989605305581,0.190231002562542,0.440570994041514,0.0617760347923971,0.137190543222097,"ARHGEF25"
"653820",11.5189110494304,0.691057773074511,0.527573076207549,1.30988066722845,0.1902362082495,0.440570994041514,0.0370677417627844,0.131478372405971,"FAM72B"
"100506658",2299.77168691244,-0.155677632733676,0.118948275511669,-1.30878427672878,0.190607434464756,0.441364640164797,-0.0924060804219031,0.099058285206835,"OCLN"
"55095",755.063568004484,-0.14492989497852,0.110745583784403,-1.3086742606429,0.190644714170205,0.441384888307848,-0.0903817410185362,0.0939426559610538,"SAMD4B"
"25766",163.233661752564,-0.178848220348262,0.136681591446791,-1.30850261878818,0.190702886910307,0.441453495170403,-0.0941785748454101,0.109998419229092,"PRPF40B"
"1154",197.847565399151,0.432526947859824,0.330586602615877,1.30836199784658,0.190750555801459,0.441497770033961,0.054454531314167,0.135204340710349,"CISH"
"6692",41.1107100976721,0.718140477681143,0.548956935987262,1.30819091736151,0.190808561956259,0.441499900723921,0.0318713896851634,0.130263533878084,"SPINT1"
"84072",21.7401649638108,0.490777892078586,0.375152971617455,1.30820739593936,0.190802974202603,0.441499900723921,0.0511398961638198,0.134639551249985,"HORMAD1"
"923",379.391628157968,-0.445049034583911,0.340232282466359,-1.30807409384474,0.19084817932846,0.441525521665064,-0.0659092952357199,0.137870510307829,"CD6"
"2043",125.373752619648,0.374569840109056,0.286458025818424,1.30759066372426,0.191012185271422,0.441706754638713,0.0632215222532302,0.136818174422919,"EPHA4"
"50807",715.910059762724,-0.146026156945014,0.111662792003891,-1.30774230452634,0.190960729254048,0.441706754638713,-0.0899978013059296,0.0943651151770252,"ASAP1"
"8289",1232.64164591302,-0.181941102467338,0.139139883673242,-1.30761286889252,0.19100464979149,0.441706754638713,-0.100331878732414,0.112499687121683,"ARID1A"
"123688",191.387171862242,-0.163961669738024,0.125401523086425,-1.30749344746813,0.191045178867213,0.441717014457108,-0.0930296747418634,0.103343177625792,"HYKK"
"2992",220.968496378128,0.342145155492358,0.261704277058437,1.30737318983885,0.191085998128427,0.441745362285234,0.0616988127704121,0.133226206311163,"GYG1"
"7976",265.728899051572,0.312771268548273,0.239276318135935,1.30715513756186,0.191160028370668,0.441850466054617,0.0738707457780192,0.137280268441021,"FZD3"
"29911",486.728161887698,-0.276958291914021,0.211906069541935,-1.30698612131642,0.191217425062622,0.441851080201469,-0.0774513043558781,0.128037946925435,"HOOK2"
"358",596.612651711434,0.648589837693055,0.49623835568277,1.30701270924668,0.191208395153757,0.441851080201469,0.0351291645266203,0.130993897482017,"AQP1"
"4017",99.2023253978978,0.222808982872575,0.17049026628086,1.30687216187185,0.19125613202123,0.441874510844569,0.0908957019889073,0.126488763694749,"LOXL2"
"10449",11466.7698034356,-0.260992345425804,0.199738785546485,-1.30666833039827,0.191325378891751,0.44191015479903,-0.0980043590238637,0.136567758237689,"ACAA2"
"54768",632.003732684477,-0.682120962596357,0.522068180405997,-1.30657448240935,0.191357267703899,0.44191015479903,-0.0493851065651966,0.134763185987674,"HYDIN"
"64225",1687.30021333031,-0.118390438964716,0.0906074283924194,-1.3066306048547,0.191338197266195,0.44191015479903,-0.0855747823212735,0.0801356706020168,"ATL2"
"6768",171.083453781059,0.43817999808302,0.335410810587269,1.3063979581213,0.191417259870835,0.44191889650775,0.0512808863215529,0.133687330038409,"ST14"
"84816",178.938079415746,0.188246506789589,0.144096139420535,1.30639521326942,0.191418192824019,0.44191889650775,0.0927089568842542,0.115693957643206,"RTN4IP1"
"6229",6430.35110312003,-0.24356371617017,0.186479173592073,-1.30611752228681,0.191512595056547,0.442070858130826,-0.0921603390020624,0.128873794457284,"RPS24"
"126298",1311.62773213733,0.0798990522175811,0.0612097441623349,1.30533223608451,0.191779741817977,0.442555429873261,0.066329179792435,0.0570908574318912,"IRGQ"
"4793",229.010939123055,0.147033649614496,0.112634543992881,1.30540458017738,0.191755119602337,0.442555429873261,0.0900722228098096,0.0965472620176569,"NFKBIB"
"158234",369.935209200151,-0.162945122353034,0.124844282591245,-1.3051869014021,0.191829213311455,0.442603560784842,-0.092849986974347,0.102778115115331,"TRMT10B"
"10270",489.788246627618,-0.132599771711596,0.101642421998008,-1.30457115351103,0.192038916183193,0.44288921358605,-0.0873273811684717,0.0877169236248985,"AKAP8"
"10300",120.913836010033,0.212935680552128,0.163212266699144,1.30465488200492,0.192010391196395,0.44288921358605,0.0926863734256489,0.124536405536645,"KATNB1"
"1796",49.9167548121539,0.3360427021421,0.257583301346086,1.30459816450057,0.192029713621553,0.44288921358605,0.074908341967101,0.139873489316748,"DOK1"
"196528",1241.12634418151,0.106094947447475,0.0813545468477978,1.304105935787,0.192197465335409,0.442995192367518,0.0787267473715118,0.0736757511707066,"ARID2"
"58480",1303.53150505492,0.198350463982547,0.152087181614589,1.30418922802578,0.192169071741227,0.442995192367518,0.101506396226832,0.124008543009684,"RHOU"
"6230",3622.65186462076,-0.285652296336408,0.219041681252994,-1.30410018176622,0.192199426944557,0.442995192367518,-0.0881725208103523,0.135938600421242,"RPS25"
"9842",434.435751830994,-0.138463466337521,0.106157361023245,-1.30432279968981,0.192123544770388,0.442995192367518,-0.0883595670528332,0.0907731490897534,"PLEKHM1"
"115004",159.56981403638,0.140622578965643,0.107906966012323,1.30318351226354,0.192512117679567,0.443253563004993,0.0890880544705388,0.09312363426467,"CGAS"
"140680",30.7991377613032,-0.32843409776826,0.252016450959206,-1.30322483519706,0.19249801371793,0.443253563004993,-0.0772348968788509,0.137743225101624,"C20orf96"
"23357",622.482063777012,-0.160329040070101,0.123023989565887,-1.30323395165327,0.192494902275646,0.443253563004993,-0.0934284289956911,0.101790634848591,"ANGEL1"
